fund_id,category,aum_cr,history_years,cagr_3y,cagr_5y,sharpe,sortino,annual_vol,max_drawdown,var_95,expense_ratio,exit_load,rolling_alpha_std,f_return,f_risk,f_cost,f_consistency
LA0055,Large Cap,1144.1,6.0,12.73,10.99,0.314,0.436,14.3,24.23,12.51,0.45,0.0,6.143,0.4433144078379874,0.4049109048251356,0.8674242424242424,0.45266731328806986
LA0056,Large Cap,1471.0,6.6,13.95,13.38,0.548,0.646,12.57,19.8,9.68,0.99,1.0,6.379,0.5910453389901846,0.5479919897635122,0.41287878787878785,0.4297769156159069
LA0057,Large Cap,6059.9,6.74,12.36,13.12,0.487,0.867,13.58,21.28,9.77,0.99,0.5,3.647,0.6001085814395458,0.5016660963429269,0.5378787878787878,0.6947623666343357
LA0058,Large Cap,988.1,10.28,12.07,10.4,0.209,0.341,18.71,37.43,13.72,1.05,0.5,3.68,0.39593807966138117,0.1144138915295142,0.5151515151515151,0.6915615906886519
LA0059,Large Cap,3885.6,8.58,10.55,8.96,0.181,0.257,13.58,20.3,8.4,0.9,0.0,8.435,0.3256936129671829,0.5344050167617869,0.6969696969696969,0.2303588748787585
LA0061,Large Cap,1409.7,8.11,10.37,9.61,0.231,0.401,13.42,20.68,9.3,1.09,1.0,3.694,0.3747097149885763,0.5203371654726221,0.3749999999999999,0.6902036857419981
LA0062,Large Cap,2036.6,9.76,14.16,14.44,0.56,0.837,14.19,21.86,9.32,1.25,0.5,5.565,0.6572997447880612,0.4852158903100008,0.43939393939393945,0.508729388942774
LA0063,Large Cap,2842.3,5.12,15.21,14.7,0.585,0.756,14.02,28.85,9.61,0.99,1.0,5.459,0.660785521946543,0.4073387329968359,0.41287878787878785,0.5190106692531523
LA0064,Large Cap,3145.0,13.17,13.42,13.76,0.48,0.726,15.12,25.99,13.45,0.96,0.5,4.085,0.6074637558442741,0.34727182912510546,0.5492424242424242,0.6522793404461689
LA0066,Large Cap,1395.9,14.17,13.63,13.12,0.365,0.6,18.12,27.35,15.59,0.43,1.0,8.162,0.5531704215602095,0.21376942933881327,0.625,0.2568380213385063
LA0067,Large Cap,1289.4,5.09,11.73,10.98,0.303,0.45,14.77,28.41,12.0,1.27,0.5,4.231,0.4432824394973405,0.3531565494400113,0.4318181818181819,0.6381183317167798
LA0068,Large Cap,3546.7,13.28,14.84,12.88,0.412,0.594,15.47,27.22,13.14,1.1,0.5,3.229,0.5486626082323429,0.32864068971407545,0.4962121212121212,0.735305528612997
LA0069,Large Cap,1562.7,13.93,7.92,5.55,-0.086,-0.106,11.12,19.07,9.93,1.11,1.0,7.086,0.11533539523188435,0.5928945223558995,0.36742424242424243,0.36120271580989327
LA0070,Large Cap,775.9,14.78,11.66,11.98,0.398,0.536,13.78,28.94,11.75,1.44,0.5,6.489,0.5045184892483181,0.37902619755475464,0.36742424242424243,0.41910766246362763
LA0071,Large Cap,840.9,12.82,7.52,6.6,0.006,0.008,16.35,35.65,14.44,0.42,0.5,4.691,0.1815578326891138,0.18912258739906584,0.7537878787878788,0.5935014548981572
LA0072,Large Cap,955.7,12.57,8.76,7.04,0.033,0.039,16.16,33.92,10.31,0.41,1.0,2.945,0.20589053319191203,0.27948587335682284,0.6325757575757576,0.7628516003879728
LA0073,Large Cap,2646.5,11.07,15.91,15.29,0.605,0.899,14.53,22.58,12.19,1.2,0.0,4.322,0.7036972950703589,0.4219627709684646,0.5833333333333334,0.6292919495635305
LA0074,Large Cap,2005.1,12.57,14.74,15.59,0.561,0.836,16.22,25.57,12.38,1.1,0.5,5.699,0.7026050632384879,0.33808660982931904,0.4962121212121212,0.4957322987390883
LA0075,Large Cap,3092.4,5.48,10.7,7.46,0.063,0.077,15.23,29.31,11.62,1.16,0.0,7.816,0.23064195161371787,0.3362334958424533,0.5984848484848486,0.29039767216294865
LA0076,Large Cap,1321.2,9.9,8.74,6.45,-0.003,-0.005,17.0,27.73,14.79,0.94,0.5,3.994,0.17299384302435555,0.25371639842632554,0.5568181818181819,0.661105722599418
LA0077,Large Cap,2030.1,9.66,5.09,3.48,-0.205,-0.267,14.72,29.27,13.13,1.33,0.5,5.526,0.0,0.3269804520736239,0.40909090909090906,0.5125121241513095
LA0078,Large Cap,2934.0,13.43,11.14,12.39,0.45,0.579,13.11,24.3,10.64,1.43,0.5,6.764,0.532133866931287,0.46730975298074884,0.3712121212121213,0.39243452958292924
LA0079,Large Cap,1435.5,9.09,18.55,18.39,0.801,1.383,14.84,27.32,11.05,1.27,0.0,1.401,0.9078759572923568,0.3784746703338461,0.5568181818181819,0.9126091173617847
LA0080,Large Cap,2562.7,8.24,13.59,14.01,1.125,1.629,6.67,13.77,4.92,1.01,0.5,6.895,0.8041000684328481,0.8567787800820111,0.5303030303030303,0.37972841901066934
LA0081,Large Cap,1126.7,11.04,11.1,9.23,0.183,0.299,14.96,29.44,10.71,0.36,0.5,3.568,0.3416397144240796,0.3568453279023629,0.7765151515151515,0.7024248302618816
LA0082,Large Cap,1381.9,6.93,13.66,11.82,1.064,1.757,5.0,7.11,3.54,1.37,0.5,5.498,0.7259074482866534,1.0,0.3939393939393939,0.5152279340446169
LA0083,Large Cap,1363.9,5.54,8.6,8.63,0.22,0.32,9.69,13.95,6.95,1.53,0.5,5.719,0.32500064867605716,0.7376386251293066,0.33333333333333337,0.4937924345295829
LA0084,Large Cap,811.3,9.26,11.76,11.33,0.319,0.501,15.13,28.46,9.49,1.33,0.5,7.663,0.46515547923295786,0.38242233257747793,0.40909090909090906,0.30523763336566445
LA0085,Large Cap,2625.0,8.59,12.75,12.91,0.422,0.535,15.19,27.18,9.47,0.79,0.5,6.707,0.5439319672512674,0.39534542843074316,0.6136363636363636,0.3979631425800194
LA0086,Large Cap,1283.1,6.56,12.28,11.56,0.456,0.555,11.09,17.84,9.25,1.34,0.5,1.108,0.49726330008744746,0.6182886876981191,0.4053030303030303,0.9410281280310379
LA0087,Large Cap,1817.0,8.04,14.48,14.31,0.639,0.808,12.22,21.2,8.97,1.4,1.0,4.065,0.6582114565104793,0.5534902046523448,0.2575757575757577,0.6542192046556741
LA0088,Large Cap,2612.1,8.03,13.36,13.05,0.376,0.597,17.43,34.96,15.32,1.65,0.5,6.143,0.5513780157246999,0.15248726693978054,0.28787878787878796,0.45266731328806986
LA0089,Large Cap,2541.9,7.6,14.17,14.6,0.634,1.002,12.79,26.36,10.02,0.79,0.5,5.172,0.6924417058100578,0.46316486928081513,0.6136363636363636,0.5468477206595539
LA0090,Large Cap,3030.0,8.17,10.78,11.25,0.242,0.387,19.61,36.25,11.97,1.02,1.0,6.928,0.4389570477415674,0.13015090954340447,0.4015151515151515,0.37652764306498554
LA0091,Large Cap,1672.8,11.54,14.74,12.3,0.414,0.702,14.0,23.91,9.06,1.36,0.5,7.04,0.5390859708699884,0.47180304033234544,0.3977272727272727,0.36566440349175555
LA0092,Large Cap,1324.8,7.27,16.57,13.38,0.458,0.549,15.02,24.28,9.94,1.12,0.0,6.797,0.5684812364260822,0.4250189823499879,0.6136363636363636,0.38923375363724544
LA0093,Large Cap,1696.2,14.44,10.07,10.78,0.237,0.353,18.04,32.79,16.11,0.71,0.5,5.558,0.4157350787175822,0.14700930057523798,0.6439393939393939,0.5094083414161009
LA0094,Large Cap,628.5,14.08,10.28,11.21,0.328,0.532,14.33,23.67,9.54,1.25,0.0,2.323,0.4652545137454952,0.45757557174473773,0.5643939393939394,0.8231813773035888
LA0095,Large Cap,707.8,9.29,15.84,14.11,0.662,0.824,11.49,21.28,8.67,1.3,0.5,4.6,0.6550381530459549,0.5778759503738369,0.4204545454545454,0.6023278370514065
LA0096,Large Cap,756.1,7.61,12.02,9.29,0.203,0.303,13.73,26.65,12.09,1.13,0.5,6.348,0.3468993977711292,0.4005871744861751,0.48484848484848486,0.43278370514064024
LA0097,Large Cap,911.4,9.89,16.01,15.63,0.656,1.171,13.91,20.21,12.42,1.18,0.0,3.65,0.7560662699344094,0.46217832468695164,0.5909090909090909,0.6944713870029098
LA0098,Large Cap,2449.6,13.33,11.39,12.01,0.52,0.869,10.59,14.83,7.1,1.01,1.0,6.483,0.5606023279052517,0.7001465300045245,0.4053030303030303,0.41968962172647917
LA0099,Large Cap,964.0,11.18,16.14,17.79,0.845,1.14,13.36,20.97,8.21,1.62,1.0,7.204,0.8602263334749525,0.5361277990503329,0.1742424242424242,0.34975751697381186
LA0100,Large Cap,1367.3,12.85,12.83,12.95,0.531,0.676,12.14,25.69,7.85,0.78,0.5,5.7,0.5756737169336141,0.5234300107987282,0.6174242424242424,0.495635305528613
LA0101,Large Cap,5129.6,9.86,13.15,12.2,0.349,0.57,16.31,31.27,10.1,0.89,0.5,0.5,0.511375638896399,0.30819900594731975,0.5757575757575757,1.0
LA0102,Large Cap,1388.5,10.96,16.41,14.84,0.592,0.717,14.09,21.66,9.28,1.1,0.5,3.326,0.6624397152163557,0.4908941698971112,0.4962121212121212,0.7258971871968962
LA0103,Large Cap,3213.1,7.17,11.6,11.11,0.347,0.431,13.29,28.08,10.24,1.41,1.0,8.959,0.45142050153057833,0.4264169758539855,0.2537878787878789,0.1795344325897188
LA0104,Large Cap,947.4,12.08,10.15,9.29,0.203,0.252,13.73,24.39,12.0,0.58,0.5,4.615,0.34074555161728304,0.42725041536119845,0.6931818181818181,0.6008729388942774
LA0105,Large Cap,1546.8,6.23,11.38,9.66,0.217,0.351,14.56,25.93,11.08,0.64,0.0,2.093,0.3689570378381162,0.4013808532120132,0.7954545454545454,0.8454898157129
LA0106,Large Cap,937.9,11.64,13.63,15.59,0.585,1.035,15.54,33.39,12.24,0.39,0.5,7.967,0.7295130572053055,0.2721106340806734,0.7651515151515151,0.27575169738118344
LA0107,Large Cap,1405.5,13.47,8.59,10.23,0.324,0.4,11.5,16.65,7.6,1.11,0.5,5.444,0.41023624682965765,0.646310303502472,0.49242424242424243,0.5204655674102814
LA0108,Large Cap,3495.5,5.45,14.09,14.96,0.742,1.156,11.4,17.92,9.57,0.71,0.0,7.401,0.7382381166012544,0.6035961929147529,0.7689393939393939,0.33064985451018436
LA0109,Large Cap,616.9,10.76,11.15,9.55,0.182,0.247,16.76,31.32,13.16,0.97,0.5,6.339,0.34785123827802755,0.24631299195768674,0.5454545454545454,0.43365664403491755
LA0110,Large Cap,2517.6,5.05,15.37,15.9,0.724,0.931,12.97,20.19,11.14,1.33,0.0,6.363,0.7459490229750165,0.5091720552316308,0.5340909090909091,0.43132880698351117
LA0111,Large Cap,2157.9,11.98,6.51,6.78,0.027,0.046,10.46,20.33,9.25,0.88,1.0,5.99,0.19576825527928227,0.6081862738494013,0.4545454545454546,0.46750727449078566
LA0113,Large Cap,708.2,14.3,8.28,9.28,0.184,0.221,15.16,22.42,9.51,1.0,0.0,9.812,0.33431840982263905,0.4486936348748498,0.6590909090909091,0.09679922405431629
LA0114,Large Cap,1900.6,5.51,10.43,10.7,0.413,0.537,10.17,15.93,6.79,1.34,0.0,7.062,0.4560223184177453,0.7045959597385227,0.5303030303030303,0.36353055286129976
LA0115,Large Cap,1231.4,14.55,13.12,13.51,0.481,0.705,14.57,25.33,10.66,1.27,0.5,2.821,0.5952015005709339,0.4144810964945427,0.4318181818181819,0.7748787584869059
LA0116,Large Cap,2149.4,12.81,12.05,12.32,0.367,0.452,15.84,24.41,14.0,0.86,0.5,6.571,0.5040367853793368,0.3359356690218236,0.5871212121212122,0.4111542192046558
LA0117,Large Cap,1829.8,10.53,11.87,11.78,0.353,0.499,14.94,22.52,10.66,1.04,0.0,7.75,0.48674488412466854,0.43545944891287136,0.6439393939393939,0.29679922405431625
LA0118,Large Cap,6641.2,12.61,12.1,9.46,0.19,0.246,15.58,32.53,12.95,1.47,0.5,7.911,0.3451502502106959,0.26929157622640876,0.3560606060606062,0.2811833171677983
LA0119,Large Cap,1509.3,12.75,13.01,12.61,0.582,0.731,10.49,17.37,7.99,1.24,0.0,4.571,0.5750694479519167,0.6604375619107055,0.5681818181818182,0.6051406401551892
LA0120,Large Cap,897.1,14.41,9.98,8.81,0.156,0.201,14.83,25.04,9.71,0.61,0.5,7.783,0.3100104679479752,0.4255307192789568,0.6818181818181819,0.29359844810863245
LA0121,Large Cap,2062.6,6.79,14.27,12.23,0.433,0.68,13.24,19.13,9.22,1.33,0.5,7.229,0.5359662648836493,0.5439708423645284,0.40909090909090906,0.3473326867119302
LA0122,Large Cap,2128.4,10.49,14.16,15.67,0.717,1.225,12.79,21.57,10.18,0.72,0.5,10.154,0.7715184268565752,0.5140959994494783,0.6401515151515151,0.06362754607177501
LA0123,Large Cap,5397.4,5.05,13.46,15.04,0.528,0.849,16.18,26.07,12.97,1.59,0.5,4.444,0.6785240292389494,0.32424063778403545,0.31060606060606066,0.617458777885548
LA0124,Large Cap,3480.6,10.78,13.89,15.02,0.482,0.687,17.7,33.42,12.93,1.46,0.0,5.003,0.6526380714415165,0.2001230282612414,0.48484848484848486,0.563239573229874
LA0125,Large Cap,2368.1,5.88,13.24,13.05,0.354,0.505,18.49,28.92,12.36,1.2,0.0,5.428,0.5376223596161027,0.2372404638855482,0.5833333333333334,0.5220174587778856
LA0126,Large Cap,5898.2,10.21,17.59,18.71,0.706,0.974,17.29,36.49,14.12,1.16,0.5,5.001,0.8596681749622925,0.1584315902554747,0.4734848484848486,0.5634335596508244
LA0127,Large Cap,814.6,10.3,12.28,11.8,0.386,0.577,13.73,29.42,8.93,1.03,1.0,3.996,0.5009264678647862,0.4199405753456682,0.3977272727272727,0.6609117361784675
LA0128,Large Cap,1143.4,9.13,11.73,11.48,0.334,0.425,14.88,22.02,13.11,1.34,1.0,0.718,0.4637043859414567,0.40374527686619355,0.2803030303030303,0.9788554801163919
LA0129,Large Cap,951.5,9.75,10.62,8.8,0.145,0.176,15.92,23.65,10.45,0.97,1.0,4.991,0.305272617254387,0.3986570178239962,0.4204545454545454,0.5644034917555771
LA0130,Large Cap,1356.2,12.4,9.92,9.9,0.237,0.38,14.3,21.34,9.04,1.18,0.5,6.309,0.3843245796727701,0.4923864770275008,0.46590909090909094,0.4365664403491756
LA0131,Large Cap,734.5,12.79,9.39,8.96,0.172,0.223,14.33,27.16,10.74,1.41,0.5,4.758,0.3205050760139401,0.3995191756014178,0.3787878787878789,0.5870029097963143
LA0132,Large Cap,2956.7,9.41,10.28,8.21,0.107,0.142,16.06,24.05,12.14,0.9,0.5,9.268,0.2733412362874338,0.3633693045732779,0.5719696969696969,0.1495635305528613
LA0133,Large Cap,1528.1,10.6,12.32,11.76,0.38,0.537,13.85,28.84,10.42,0.88,1.0,5.632,0.493800102797824,0.3993378284766428,0.4545454545454546,0.5022308438409312
LA0134,Large Cap,699.2,14.24,13.34,12.74,0.512,0.845,12.18,24.4,8.9,0.68,1.0,7.798,0.5855001193365876,0.5200018852546272,0.5303030303030303,0.2921435499515034
LA0135,Large Cap,901.4,5.32,12.63,14.28,0.601,0.762,12.96,26.65,11.65,0.73,1.0,6.008,0.6468938320315246,0.4292171835142695,0.5113636363636364,0.4657613967022308
LA0136,Large Cap,2289.0,5.29,10.59,11.16,0.299,0.357,15.58,28.38,11.62,0.46,1.0,7.234,0.4386693326757441,0.3367848102879132,0.6136363636363636,0.3468477206595538
LA0138,Large Cap,9347.8,11.24,14.35,14.15,0.515,0.624,14.85,21.32,10.79,1.73,1.0,8.152,0.6147437036332791,0.4493162511215619,0.13257575757575757,0.25780795344325913
LA0139,Large Cap,20954.7,8.6,12.1,11.65,0.329,0.389,15.68,26.98,9.72,1.6,1.0,5.855,0.46545448423321045,0.379836513609909,0.18181818181818188,0.4806013579049466
LA0140,Large Cap,2478.1,12.52,10.87,10.12,0.277,0.423,13.06,21.67,10.16,0.53,0.5,6.438,0.40300676702824156,0.5057135203336558,0.7121212121212122,0.42405431619786615
LA0141,Large Cap,915.6,11.38,13.87,12.07,0.351,0.473,15.89,34.31,10.62,1.35,1.0,6.431,0.49479112135788195,0.277783697354703,0.2765151515151516,0.424733268671193
LA0142,Large Cap,520.2,7.67,12.97,12.29,0.387,0.56,14.95,27.82,11.83,1.6,0.0,5.177,0.51829985471637,0.3573921443389948,0.4318181818181819,0.5463627546071775
LA0143,Large Cap,2208.7,13.88,8.88,7.48,0.09,0.107,10.91,22.32,6.71,0.94,1.0,6.102,0.23830769824976303,0.6137426018831931,0.4318181818181819,0.4566440349175558
LA0144,Large Cap,1021.7,12.39,12.33,10.33,0.218,0.376,17.61,27.05,15.75,1.14,1.0,9.93,0.3984895652285865,0.22889881049756655,0.3560606060606061,0.08535402521823476
LA0145,Large Cap,1332.1,6.98,13.16,13.27,0.531,0.788,12.75,27.83,9.44,0.4,0.0,5.033,0.6017947430500055,0.45710530293300367,0.8863636363636364,0.5603297769156159
LA0146,Large Cap,1164.7,8.01,10.25,10.22,0.377,0.464,9.86,17.74,8.57,1.19,0.5,6.044,0.42395993459760795,0.6647750882248271,0.46212121212121215,0.46226964112512126
LA0147,Large Cap,1621.5,7.46,12.97,10.33,0.336,0.53,11.39,20.44,8.46,0.73,0.0,7.675,0.4313100780490993,0.59340421835132,0.7613636363636364,0.30407371483996126
LA0148,Large Cap,4215.1,5.73,8.86,8.22,0.15,0.191,11.45,24.92,7.08,1.17,1.0,7.468,0.28483625138524526,0.563659916702368,0.3446969696969697,0.32415130940834147
LA0149,Large Cap,2027.7,5.63,15.84,16.54,0.71,1.068,14.13,24.09,11.96,0.55,1.0,5.652,0.7860040465501822,0.4200001785603009,0.5795454545454545,0.5002909796314259
LA0150,Large Cap,1600.4,14.3,15.62,16.39,0.743,0.88,13.32,22.88,10.58,1.29,0.5,1.275,0.7613917914253938,0.47821880005168194,0.4242424242424243,0.9248302618816683
LA0151,Large Cap,890.6,8.82,11.87,12.6,0.464,0.569,13.16,24.58,10.98,1.46,1.0,6.483,0.5408896666399272,0.45736955614014985,0.23484848484848486,0.41968962172647917
LA0152,Large Cap,632.3,8.22,13.41,12.96,0.415,0.648,15.55,23.36,11.33,0.83,0.0,1.749,0.5586921106136278,0.398286324714495,0.7234848484848485,0.8788554801163918
LA0153,Large Cap,1268.3,12.03,6.48,4.96,-0.104,-0.133,14.85,24.6,11.75,0.7,0.5,8.334,0.08666193281696738,0.3974229683376874,0.6477272727272727,0.24015518913676048
LA0154,Large Cap,1729.1,10.08,9.61,7.81,0.088,0.136,14.79,22.99,12.67,0.35,0.5,5.988,0.2545662734006174,0.4024448162062785,0.7803030303030303,0.46770126091173614
LA0155,Large Cap,7664.0,14.3,11.77,11.68,0.345,0.471,15.02,22.28,11.86,1.01,0.0,7.501,0.4784613998132209,0.4167986049800062,0.6553030303030303,0.32095053346265756
LA0156,Large Cap,1986.6,12.58,9.82,9.77,0.211,0.282,15.54,32.52,10.95,0.9,0.5,4.119,0.3642408162820661,0.30234861240683164,0.5719696969696969,0.6489815712900098
LA0157,Large Cap,3932.5,9.27,14.29,15.33,1.012,1.266,8.73,16.34,6.97,0.56,0.5,2.404,0.7986667973922232,0.7376040836548381,0.7007575757575757,0.8153249272550922
LA0158,Large Cap,1257.0,8.14,17.49,18.31,0.903,1.619,13.09,22.08,10.49,1.26,0.5,6.016,0.9455085966908607,0.4950428745736418,0.43560606060606055,0.4649854510184287
LA0159,Large Cap,816.3,14.85,9.56,8.9,0.281,0.456,8.55,14.76,7.59,0.94,0.5,5.123,0.3594082885944923,0.7504350595003553,0.5568181818181819,0.5516003879728419
LA0160,Large Cap,929.3,11.9,10.41,8.41,0.136,0.178,14.09,24.59,10.02,0.72,1.0,4.742,0.28906355935980127,0.44640878089847,0.5151515151515151,0.5885548011639186
LA0161,Large Cap,1081.0,14.46,13.09,12.21,0.408,0.567,13.99,26.67,10.18,0.91,0.5,5.771,0.5185267625914955,0.4234503352378768,0.5681818181818181,0.48874878758486906
LA0162,Large Cap,10486.8,5.3,16.53,16.29,0.589,0.843,16.61,35.58,14.02,1.47,1.0,10.81,0.7344054413522568,0.18928329338073335,0.2310606060606062,0.0
LA0163,Large Cap,1016.2,13.36,9.44,8.7,0.13,0.229,16.97,36.42,12.76,1.31,0.5,7.36,0.30591824304851994,0.18984067609644695,0.41666666666666674,0.3346265761396702
LA0164,Large Cap,3490.3,11.01,13.12,11.93,0.374,0.572,14.51,24.85,11.91,1.05,0.5,7.55,0.5039966565948567,0.40163671772037124,0.5151515151515151,0.3161978661493696
LA0165,Large Cap,965.5,5.34,17.05,16.86,0.812,1.003,12.75,21.21,9.41,1.32,0.5,7.039,0.8030752989109173,0.5314901259147367,0.41287878787878785,0.36576139670223096
LA0166,Large Cap,3769.1,10.47,8.37,7.27,0.05,0.09,15.21,26.79,10.11,0.69,0.5,8.38,0.22315672508712558,0.38895472232547357,0.6515151515151516,0.2356935014548981
LA0167,Large Cap,2421.1,11.55,9.3,8.04,0.122,0.182,12.68,23.51,10.44,1.11,0.5,5.172,0.27328042909673583,0.49139036117381396,0.49242424242424243,0.5468477206595539
LA0169,Large Cap,1746.0,9.0,11.2,10.22,0.226,0.399,16.47,31.73,10.86,0.94,0.0,5.478,0.39789658618131835,0.2864767745226484,0.6818181818181819,0.5171677982541223
LA0170,Large Cap,1132.1,13.08,14.53,14.32,0.621,0.801,12.61,23.24,9.93,1.25,0.5,6.97,0.6555888245494672,0.5044855658481848,0.43939393939393945,0.3724539282250243
LA0171,Large Cap,2541.0,7.25,13.1,12.93,0.402,0.64,16.01,26.53,13.2,0.83,0.5,4.035,0.5549762960894241,0.3202208457325819,0.5984848484848485,0.6571290009699321
LA0172,Large Cap,1296.0,9.04,8.06,6.2,-0.019,-0.024,15.69,26.31,13.63,1.28,0.5,5.438,0.15892163299988415,0.32482406357311266,0.4280303030303031,0.5210475266731329
LA0173,Large Cap,797.8,8.87,13.79,12.71,0.535,0.691,11.61,19.78,7.92,1.29,1.0,4.184,0.5685113033040884,0.6031847495645801,0.2992424242424243,0.6426770126091174
LA0174,Large Cap,774.9,7.32,11.06,12.28,0.352,0.431,16.43,24.25,10.41,0.1,0.5,8.518,0.49811705681312873,0.3782690464926972,0.875,0.22230843840931136
LA0175,Large Cap,2052.1,14.1,15.69,13.79,0.463,0.753,15.75,24.14,13.96,1.52,1.0,7.109,0.6098522702176481,0.3421145489350813,0.21212121212121215,0.3589718719689622
LA0176,Large Cap,6513.0,12.59,10.93,7.89,0.098,0.138,14.25,28.2,9.21,0.1,1.0,6.813,0.25916591152850854,0.41449919673525903,0.75,0.3876818622696412
LA0177,Large Cap,2032.3,5.22,10.91,8.17,0.138,0.177,12.09,20.7,7.97,0.88,1.0,6.586,0.27972920002891805,0.5786349261724794,0.4545454545454546,0.4096993210475267
LA0178,Large Cap,1648.1,14.97,13.85,13.39,0.581,0.932,11.85,18.63,8.15,1.46,1.0,5.381,0.6299310026551153,0.6056225852392346,0.23484848484848486,0.5265761396702231
LA0179,Large Cap,2240.0,13.67,14.41,13.94,0.588,0.95,12.66,23.42,9.6,0.99,0.0,5.868,0.6546153549050308,0.506322098746883,0.6628787878787878,0.47934044616876814
LA0180,Large Cap,5159.2,7.12,13.62,12.98,0.422,0.756,15.36,30.78,13.28,0.59,0.5,3.595,0.573356348954047,0.2897582349123924,0.6893939393939394,0.6998060135790495
LA0181,Large Cap,2127.4,13.21,8.29,9.24,0.236,0.282,11.61,18.65,9.62,0.72,0.0,1.493,0.3463775651176679,0.5887518513067855,0.7651515151515151,0.9036857419980602
LA0182,Large Cap,1336.3,5.17,13.85,10.14,0.241,0.316,15.09,31.11,12.26,1.46,1.0,5.978,0.38653978364920394,0.30988741099410533,0.23484848484848486,0.46867119301648885
LA0183,Large Cap,4359.8,14.99,9.91,9.89,0.311,0.42,10.9,23.34,7.11,0.43,0.5,5.955,0.39768627649049415,0.5962715813646686,0.75,0.47090203685742005
LA0184,Large Cap,2506.4,11.32,13.09,14.46,0.59,0.763,13.49,25.33,9.54,1.5,0.5,7.756,0.6527784627664895,0.4626383819879146,0.3446969696969697,0.2962172647914646
LA0185,Large Cap,6275.4,11.15,8.94,7.09,0.041,0.058,14.27,27.62,10.61,1.08,1.0,8.47,0.21111824819831465,0.39813741953719983,0.3787878787878787,0.22696411251212412
LA0187,Large Cap,798.3,13.87,10.48,9.08,0.244,0.357,10.56,22.76,7.2,0.9,0.5,3.548,0.3500892994199548,0.6108654413623582,0.5719696969696969,0.704364694471387
LA0189,Large Cap,6928.0,6.65,14.28,13.39,0.48,0.786,14.37,30.75,9.17,1.4,0.0,6.515,0.6001270810864878,0.3832959466555057,0.5075757575757577,0.41658583899127066
LA0190,Large Cap,7376.4,5.57,13.1,14.32,0.52,0.637,15.03,28.0,11.5,1.36,0.5,10.26,0.6236129572794824,0.3583859806084796,0.3977272727272727,0.05334626576139678
LA0191,Large Cap,1576.2,12.54,10.97,12.67,0.432,0.544,14.3,20.07,11.6,0.5,1.0,8.308,0.5367695536217416,0.46583320406422923,0.5984848484848484,0.24267701260911745
LA0192,Large Cap,1362.5,6.18,16.13,15.22,0.577,0.882,15.11,21.62,9.38,0.96,0.0,7.724,0.6955097157808525,0.46109796558016036,0.6742424242424242,0.2993210475266731
LA0193,Large Cap,5888.8,14.02,11.4,13.18,0.491,0.678,13.62,26.47,10.13,0.8,0.5,4.891,0.5801495619208337,0.43687199347756644,0.6098484848484849,0.5741028128031038
LA0194,Large Cap,853.8,11.22,12.58,12.12,0.319,0.538,17.64,32.63,14.72,1.55,0.5,4.321,0.500742818264737,0.182147689085415,0.3257575757575758,0.6293889427740058
LA0198,Large Cap,1793.1,10.67,11.17,11.1,0.333,0.512,13.85,24.89,11.72,0.69,1.0,5.401,0.4591110067947578,0.4227525433936816,0.5265151515151516,0.5246362754607178
LA0199,Large Cap,1594.8,12.82,11.47,14.79,0.732,1.218,11.32,20.07,7.61,0.86,0.0,8.273,0.7378153184603302,0.6130255561062768,0.7121212121212122,0.24607177497575172
LA0200,Large Cap,2332.5,6.62,15.91,16.43,0.656,1.069,15.14,21.26,10.72,0.82,0.5,5.073,0.7752753208965792,0.442953803092767,0.6022727272727273,0.5564500484966053
LA0201,Large Cap,5623.9,13.34,9.9,8.55,0.116,0.202,17.61,35.74,11.5,0.65,0.5,1.518,0.2950616440323288,0.19950258724253145,0.6666666666666666,0.9012609117361785
LA0203,Large Cap,2977.8,12.81,16.53,15.59,0.673,1.178,13.51,28.41,9.69,0.67,0.5,4.322,0.7573863603727262,0.42530398447795625,0.6590909090909091,0.6292919495635305
